0.720000,1.080000
1.080000,1.380000
1.380000,1.950000
2.480000,2.750000
2.750000,2.970000
2.970000,3.140000
3.140000,3.530000
3.530000,3.810000
3.810000,4.340000
4.400000,4.540000
4.540000,4.840000
4.840000,5.140000
5.140000,5.200000
5.200000,5.600000
6.190000,6.680000
6.680000,7.260000
7.260000,7.420000
7.510000,7.730000
7.730000,8.090000
8.090000,8.700000
9.050000,9.310000
9.310000,9.700000
9.700000,10.470000
10.470000,10.640000
10.640000,10.910000
10.910000,11.530000
11.820000,11.880000
11.880000,12.310000
12.310000,12.360000
12.360000,12.900000
12.960000,13.070000
13.070000,13.180000
13.180000,13.500000
13.500000,13.950000
14.670000,14.800000
14.800000,15.300000
15.300000,15.760000
15.760000,15.960000
15.960000,16.410000
16.410000,17.040000
17.040000,17.480000
17.480000,17.890000
17.890000,18.000000
18.160000,18.385000
18.385000,18.680000
18.680000,19.150000
19.150000,19.310000
19.310000,19.410000
19.410000,19.930000
20.780000,21.020000
21.070000,21.270000
21.270000,21.740000
21.840000,22.150000
22.150000,22.640000
22.640000,23.190000
23.190000,23.590000
23.590000,23.880000
23.880000,24.470000
24.750000,24.960000
24.960000,25.090000
25.090000,25.330000
25.390000,25.540000
25.540000,25.870000
25.870000,26.180000
26.390000,26.940000
26.940000,27.030000
27.030000,27.110000
27.220000,27.700000
27.700000,28.280000
